vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(Phi_e),avg(V),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(Phi_e),max(V),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(Phi_e),med(V),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(Phi_e),min(V),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(Phi_e),q1(V),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(Phi_e),q3(V),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(Phi_e),std(V),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,10,1,10,0,0,-91.3392,0.16,0.2,0,218,0,-91.3392,0.16,0.2,0,218,0,-91.3392,0.16,0.2,0,218,0,-91.3392,0.16,0.2,0,218,0,-91.3392,0.16,0.2,0,218,0,-91.3392,0.16,0.2,0,218,0,0,0,0,0,0,1
1,11,1,11,0,-98.5886,-91.2212,0.16,0.2,0,218,-98.5886,-91.2212,0.16,0.2,0,218,-98.5886,-91.2212,0.16,0.2,0,218,-98.5886,-91.2212,0.16,0.2,0,218,-98.5886,-91.2212,0.16,0.2,0,218,-98.5886,-91.2212,0.16,0.2,0,218,0,0,0,0,0,0,1
1,12,1,12,0,-97.9667,-91.5714,0.16,0.2,0,218,-97.9667,-91.5714,0.16,0.2,0,218,-97.9667,-91.5714,0.16,0.2,0,218,-97.9667,-91.5714,0.16,0.2,0,218,-97.9667,-91.5714,0.16,0.2,0,218,-97.9667,-91.5714,0.16,0.2,0,218,0,0,0,0,0,0,1
1,13,1,13,0,-97.2103,-91.6634,0.16,0.2,0,218,-97.2103,-91.6634,0.16,0.2,0,218,-97.2103,-91.6634,0.16,0.2,0,218,-97.2103,-91.6634,0.16,0.2,0,218,-97.2103,-91.6634,0.16,0.2,0,218,-97.2103,-91.6634,0.16,0.2,0,218,0,0,0,0,0,0,1
1,14,1,14,0,-96.0729,-91.1111,0.16,0.2,0,218,-96.0729,-91.1111,0.16,0.2,0,218,-96.0729,-91.1111,0.16,0.2,0,218,-96.0729,-91.1111,0.16,0.2,0,218,-96.0729,-91.1111,0.16,0.2,0,218,-96.0729,-91.1111,0.16,0.2,0,218,0,0,0,0,0,0,1
1,15,1,15,0,-95.3344,-89.9654,0.16,0.2,0,218,-95.3344,-89.9654,0.16,0.2,0,218,-95.3344,-89.9654,0.16,0.2,0,218,-95.3344,-89.9654,0.16,0.2,0,218,-95.3344,-89.9654,0.16,0.2,0,218,-95.3344,-89.9654,0.16,0.2,0,218,0,0,0,0,0,0,1
1,16,1,16,0,-94.8392,-88.0663,0.16,0.2,0,218,-94.8392,-88.0663,0.16,0.2,0,218,-94.8392,-88.0663,0.16,0.2,0,218,-94.8392,-88.0663,0.16,0.2,0,218,-94.8392,-88.0663,0.16,0.2,0,218,-94.8392,-88.0663,0.16,0.2,0,218,0,0,0,0,0,0,1
1,17,1,17,0,-94.3054,-85.1366,0.16,0.2,0,218,-94.3054,-85.1366,0.16,0.2,0,218,-94.3054,-85.1366,0.16,0.2,0,218,-94.3054,-85.1366,0.16,0.2,0,218,-94.3054,-85.1366,0.16,0.2,0,218,-94.3054,-85.1366,0.16,0.2,0,218,0,0,0,0,0,0,1
1,18,1,18,0,-94.1885,-79.7786,0.16,0.2,0,218,-94.1885,-79.7786,0.16,0.2,0,218,-94.1885,-79.7786,0.16,0.2,0,218,-94.1885,-79.7786,0.16,0.2,0,218,-94.1885,-79.7786,0.16,0.2,0,218,-94.1885,-79.7786,0.16,0.2,0,218,0,0,0,0,0,0,1
1,19,1,19,0,-94.5917,-72.4346,0.16,0.2,0,218,-94.5917,-72.4346,0.16,0.2,0,218,-94.5917,-72.4346,0.16,0.2,0,218,-94.5917,-72.4346,0.16,0.2,0,218,-94.5917,-72.4346,0.16,0.2,0,218,-94.5917,-72.4346,0.16,0.2,0,218,0,0,0,0,0,0,1
1,20,1,20,0,-96.0082,-60.6984,0.16,0.2,0,218,-96.0082,-60.6984,0.16,0.2,0,218,-96.0082,-60.6984,0.16,0.2,0,218,-96.0082,-60.6984,0.16,0.2,0,218,-96.0082,-60.6984,0.16,0.2,0,218,-96.0082,-60.6984,0.16,0.2,0,218,0,0,0,0,0,0,1
1,21,1,21,0,0.646385,-47.0947,0.16,0.2,0,218,0.646385,-47.0947,0.16,0.2,0,218,0.646385,-47.0947,0.16,0.2,0,218,0.646385,-47.0947,0.16,0.2,0,218,0.646385,-47.0947,0.16,0.2,0,218,0.646385,-47.0947,0.16,0.2,0,218,0,0,0,0,0,0,1
1,22,1,22,0,-1.8111,-33.3505,0.16,0.2,0,218,-1.8111,-33.3505,0.16,0.2,0,218,-1.8111,-33.3505,0.16,0.2,0,218,-1.8111,-33.3505,0.16,0.2,0,218,-1.8111,-33.3505,0.16,0.2,0,218,-1.8111,-33.3505,0.16,0.2,0,218,0,0,0,0,0,0,1
1,23,1,23,0,-5.97181,-10.3519,0.16,0.2,0,218,-5.97181,-10.3519,0.16,0.2,0,218,-5.97181,-10.3519,0.16,0.2,0,218,-5.97181,-10.3519,0.16,0.2,0,218,-5.97181,-10.3519,0.16,0.2,0,218,-5.97181,-10.3519,0.16,0.2,0,218,0,0,0,0,0,0,1
1,24,1,24,0,-8.47065,4.80243,0.16,0.2,0,218,-8.47065,4.80243,0.16,0.2,0,218,-8.47065,4.80243,0.16,0.2,0,218,-8.47065,4.80243,0.16,0.2,0,218,-8.47065,4.80243,0.16,0.2,0,218,-8.47065,4.80243,0.16,0.2,0,218,0,0,0,0,0,0,1
1,25,1,25,0,-8.70473,8.25205,0.16,0.2,0,218,-8.70473,8.25205,0.16,0.2,0,218,-8.70473,8.25205,0.16,0.2,0,218,-8.70473,8.25205,0.16,0.2,0,218,-8.70473,8.25205,0.16,0.2,0,218,-8.70473,8.25205,0.16,0.2,0,218,0,0,0,0,0,0,1
1,26,1,26,0,-8.8899,10.9839,0.16,0.2,0,218,-8.8899,10.9839,0.16,0.2,0,218,-8.8899,10.9839,0.16,0.2,0,218,-8.8899,10.9839,0.16,0.2,0,218,-8.8899,10.9839,0.16,0.2,0,218,-8.8899,10.9839,0.16,0.2,0,218,0,0,0,0,0,0,1
1,27,1,27,0,-9.64861,16.1043,0.16,0.2,0,218,-9.64861,16.1043,0.16,0.2,0,218,-9.64861,16.1043,0.16,0.2,0,218,-9.64861,16.1043,0.16,0.2,0,218,-9.64861,16.1043,0.16,0.2,0,218,-9.64861,16.1043,0.16,0.2,0,218,0,0,0,0,0,0,1
1,28,1,28,0,-9.97018,18.6133,0.16,0.2,0,218,-9.97018,18.6133,0.16,0.2,0,218,-9.97018,18.6133,0.16,0.2,0,218,-9.97018,18.6133,0.16,0.2,0,218,-9.97018,18.6133,0.16,0.2,0,218,-9.97018,18.6133,0.16,0.2,0,218,0,0,0,0,0,0,1
1,29,1,29,0,-9.82109,18.5274,0.16,0.2,0,218,-9.82109,18.5274,0.16,0.2,0,218,-9.82109,18.5274,0.16,0.2,0,218,-9.82109,18.5274,0.16,0.2,0,218,-9.82109,18.5274,0.16,0.2,0,218,-9.82109,18.5274,0.16,0.2,0,218,0,0,0,0,0,0,1
1,30,1,30,0,-9.4417,17.1599,0.16,0.2,0,218,-9.4417,17.1599,0.16,0.2,0,218,-9.4417,17.1599,0.16,0.2,0,218,-9.4417,17.1599,0.16,0.2,0,218,-9.4417,17.1599,0.16,0.2,0,218,-9.4417,17.1599,0.16,0.2,0,218,0,0,0,0,0,0,1
1,31,1,31,0,-8.98661,15.3331,0.16,0.2,0,218,-8.98661,15.3331,0.16,0.2,0,218,-8.98661,15.3331,0.16,0.2,0,218,-8.98661,15.3331,0.16,0.2,0,218,-8.98661,15.3331,0.16,0.2,0,218,-8.98661,15.3331,0.16,0.2,0,218,0,0,0,0,0,0,1
1,32,1,32,0,-8.53219,13.4519,0.16,0.2,0,218,-8.53219,13.4519,0.16,0.2,0,218,-8.53219,13.4519,0.16,0.2,0,218,-8.53219,13.4519,0.16,0.2,0,218,-8.53219,13.4519,0.16,0.2,0,218,-8.53219,13.4519,0.16,0.2,0,218,0,0,0,0,0,0,1
1,33,1,33,0,-8.11092,11.6926,0.16,0.2,0,218,-8.11092,11.6926,0.16,0.2,0,218,-8.11092,11.6926,0.16,0.2,0,218,-8.11092,11.6926,0.16,0.2,0,218,-8.11092,11.6926,0.16,0.2,0,218,-8.11092,11.6926,0.16,0.2,0,218,0,0,0,0,0,0,1
1,34,1,34,0,-7.73309,10.117,0.16,0.2,0,218,-7.73309,10.117,0.16,0.2,0,218,-7.73309,10.117,0.16,0.2,0,218,-7.73309,10.117,0.16,0.2,0,218,-7.73309,10.117,0.16,0.2,0,218,-7.73309,10.117,0.16,0.2,0,218,0,0,0,0,0,0,1
1,35,1,35,0,-7.39866,8.73314,0.16,0.2,0,218,-7.39866,8.73314,0.16,0.2,0,218,-7.39866,8.73314,0.16,0.2,0,218,-7.39866,8.73314,0.16,0.2,0,218,-7.39866,8.73314,0.16,0.2,0,218,-7.39866,8.73314,0.16,0.2,0,218,0,0,0,0,0,0,1
1,36,1,36,0,-7.10332,7.52549,0.16,0.2,0,218,-7.10332,7.52549,0.16,0.2,0,218,-7.10332,7.52549,0.16,0.2,0,218,-7.10332,7.52549,0.16,0.2,0,218,-7.10332,7.52549,0.16,0.2,0,218,-7.10332,7.52549,0.16,0.2,0,218,0,0,0,0,0,0,1
1,37,1,37,0,-6.84149,6.47037,0.16,0.2,0,218,-6.84149,6.47037,0.16,0.2,0,218,-6.84149,6.47037,0.16,0.2,0,218,-6.84149,6.47037,0.16,0.2,0,218,-6.84149,6.47037,0.16,0.2,0,218,-6.84149,6.47037,0.16,0.2,0,218,0,0,0,0,0,0,1
1,38,1,38,0,-6.60764,5.54269,0.16,0.2,0,218,-6.60764,5.54269,0.16,0.2,0,218,-6.60764,5.54269,0.16,0.2,0,218,-6.60764,5.54269,0.16,0.2,0,218,-6.60764,5.54269,0.16,0.2,0,218,-6.60764,5.54269,0.16,0.2,0,218,0,0,0,0,0,0,1
1,39,1,39,0,-6.39673,4.71891,0.16,0.2,0,218,-6.39673,4.71891,0.16,0.2,0,218,-6.39673,4.71891,0.16,0.2,0,218,-6.39673,4.71891,0.16,0.2,0,218,-6.39673,4.71891,0.16,0.2,0,218,-6.39673,4.71891,0.16,0.2,0,218,0,0,0,0,0,0,1
1,40,1,40,0,-6.20421,3.97762,0.16,0.2,0,218,-6.20421,3.97762,0.16,0.2,0,218,-6.20421,3.97762,0.16,0.2,0,218,-6.20421,3.97762,0.16,0.2,0,218,-6.20421,3.97762,0.16,0.2,0,218,-6.20421,3.97762,0.16,0.2,0,218,0,0,0,0,0,0,1
1,41,1,41,0,-6.02597,3.29981,0.16,0.2,0,218,-6.02597,3.29981,0.16,0.2,0,218,-6.02597,3.29981,0.16,0.2,0,218,-6.02597,3.29981,0.16,0.2,0,218,-6.02597,3.29981,0.16,0.2,0,218,-6.02597,3.29981,0.16,0.2,0,218,0,0,0,0,0,0,1
1,42,1,42,0,-5.85838,2.66936,0.16,0.2,0,218,-5.85838,2.66936,0.16,0.2,0,218,-5.85838,2.66936,0.16,0.2,0,218,-5.85838,2.66936,0.16,0.2,0,218,-5.85838,2.66936,0.16,0.2,0,218,-5.85838,2.66936,0.16,0.2,0,218,0,0,0,0,0,0,1
1,43,1,43,0,-5.69849,2.07393,0.16,0.2,0,218,-5.69849,2.07393,0.16,0.2,0,218,-5.69849,2.07393,0.16,0.2,0,218,-5.69849,2.07393,0.16,0.2,0,218,-5.69849,2.07393,0.16,0.2,0,218,-5.69849,2.07393,0.16,0.2,0,218,0,0,0,0,0,0,1
1,44,1,44,0,-5.54429,1.50602,0.16,0.2,0,218,-5.54429,1.50602,0.16,0.2,0,218,-5.54429,1.50602,0.16,0.2,0,218,-5.54429,1.50602,0.16,0.2,0,218,-5.54429,1.50602,0.16,0.2,0,218,-5.54429,1.50602,0.16,0.2,0,218,0,0,0,0,0,0,1
1,45,1,45,0,-5.39483,0.963262,0.16,0.2,0,218,-5.39483,0.963262,0.16,0.2,0,218,-5.39483,0.963262,0.16,0.2,0,218,-5.39483,0.963262,0.16,0.2,0,218,-5.39483,0.963262,0.16,0.2,0,218,-5.39483,0.963262,0.16,0.2,0,218,0,0,0,0,0,0,1
1,46,1,46,0,-5.25003,0.44703,0.16,0.2,0,218,-5.25003,0.44703,0.16,0.2,0,218,-5.25003,0.44703,0.16,0.2,0,218,-5.25003,0.44703,0.16,0.2,0,218,-5.25003,0.44703,0.16,0.2,0,218,-5.25003,0.44703,0.16,0.2,0,218,0,0,0,0,0,0,1
1,47,1,47,0,-5.11018,-0.0400526,0.16,0.2,0,218,-5.11018,-0.0400526,0.16,0.2,0,218,-5.11018,-0.0400526,0.16,0.2,0,218,-5.11018,-0.0400526,0.16,0.2,0,218,-5.11018,-0.0400526,0.16,0.2,0,218,-5.11018,-0.0400526,0.16,0.2,0,218,0,0,0,0,0,0,1
1,48,1,48,0,-4.97556,-0.496038,0.16,0.2,0,218,-4.97556,-0.496038,0.16,0.2,0,218,-4.97556,-0.496038,0.16,0.2,0,218,-4.97556,-0.496038,0.16,0.2,0,218,-4.97556,-0.496038,0.16,0.2,0,218,-4.97556,-0.496038,0.16,0.2,0,218,0,0,0,0,0,0,1
1,49,1,49,0,-4.84625,-0.920254,0.16,0.2,0,218,-4.84625,-0.920254,0.16,0.2,0,218,-4.84625,-0.920254,0.16,0.2,0,218,-4.84625,-0.920254,0.16,0.2,0,218,-4.84625,-0.920254,0.16,0.2,0,218,-4.84625,-0.920254,0.16,0.2,0,218,0,0,0,0,0,0,1
1,50,1,50,0,-4.72222,-1.3131,0.16,0.2,0,218,-4.72222,-1.3131,0.16,0.2,0,218,-4.72222,-1.3131,0.16,0.2,0,218,-4.72222,-1.3131,0.16,0.2,0,218,-4.72222,-1.3131,0.16,0.2,0,218,-4.72222,-1.3131,0.16,0.2,0,218,0,0,0,0,0,0,1
1,51,1,51,0,-4.60331,-1.67569,0.16,0.2,0,218,-4.60331,-1.67569,0.16,0.2,0,218,-4.60331,-1.67569,0.16,0.2,0,218,-4.60331,-1.67569,0.16,0.2,0,218,-4.60331,-1.67569,0.16,0.2,0,218,-4.60331,-1.67569,0.16,0.2,0,218,0,0,0,0,0,0,1
1,52,1,52,0,-4.4893,-2.00955,0.16,0.2,0,218,-4.4893,-2.00955,0.16,0.2,0,218,-4.4893,-2.00955,0.16,0.2,0,218,-4.4893,-2.00955,0.16,0.2,0,218,-4.4893,-2.00955,0.16,0.2,0,218,-4.4893,-2.00955,0.16,0.2,0,218,0,0,0,0,0,0,1
1,53,1,53,0,-4.37994,-2.31642,0.16,0.2,0,218,-4.37994,-2.31642,0.16,0.2,0,218,-4.37994,-2.31642,0.16,0.2,0,218,-4.37994,-2.31642,0.16,0.2,0,218,-4.37994,-2.31642,0.16,0.2,0,218,-4.37994,-2.31642,0.16,0.2,0,218,0,0,0,0,0,0,1
1,54,1,54,0,-4.27498,-2.59807,0.16,0.2,0,218,-4.27498,-2.59807,0.16,0.2,0,218,-4.27498,-2.59807,0.16,0.2,0,218,-4.27498,-2.59807,0.16,0.2,0,218,-4.27498,-2.59807,0.16,0.2,0,218,-4.27498,-2.59807,0.16,0.2,0,218,0,0,0,0,0,0,1
1,55,1,55,0,-4.17416,-2.85625,0.16,0.2,0,218,-4.17416,-2.85625,0.16,0.2,0,218,-4.17416,-2.85625,0.16,0.2,0,218,-4.17416,-2.85625,0.16,0.2,0,218,-4.17416,-2.85625,0.16,0.2,0,218,-4.17416,-2.85625,0.16,0.2,0,218,0,0,0,0,0,0,1
1,56,1,56,0,-4.07723,-3.09259,0.16,0.2,0,218,-4.07723,-3.09259,0.16,0.2,0,218,-4.07723,-3.09259,0.16,0.2,0,218,-4.07723,-3.09259,0.16,0.2,0,218,-4.07723,-3.09259,0.16,0.2,0,218,-4.07723,-3.09259,0.16,0.2,0,218,0,0,0,0,0,0,1
1,57,1,57,0,-3.98394,-3.30856,0.16,0.2,0,218,-3.98394,-3.30856,0.16,0.2,0,218,-3.98394,-3.30856,0.16,0.2,0,218,-3.98394,-3.30856,0.16,0.2,0,218,-3.98394,-3.30856,0.16,0.2,0,218,-3.98394,-3.30856,0.16,0.2,0,218,0,0,0,0,0,0,1
1,58,1,58,0,-3.89394,-3.50551,0.16,0.2,0,218,-3.89394,-3.50551,0.16,0.2,0,218,-3.89394,-3.50551,0.16,0.2,0,218,-3.89394,-3.50551,0.16,0.2,0,218,-3.89394,-3.50551,0.16,0.2,0,218,-3.89394,-3.50551,0.16,0.2,0,218,0,0,0,0,0,0,1
1,59,1,59,0,-3.80714,-3.68461,0.16,0.2,0,218,-3.80714,-3.68461,0.16,0.2,0,218,-3.80714,-3.68461,0.16,0.2,0,218,-3.80714,-3.68461,0.16,0.2,0,218,-3.80714,-3.68461,0.16,0.2,0,218,-3.80714,-3.68461,0.16,0.2,0,218,0,0,0,0,0,0,1
1,60,1,60,0,-3.72314,-3.84692,0.16,0.2,0,218,-3.72314,-3.84692,0.16,0.2,0,218,-3.72314,-3.84692,0.16,0.2,0,218,-3.72314,-3.84692,0.16,0.2,0,218,-3.72314,-3.84692,0.16,0.2,0,218,-3.72314,-3.84692,0.16,0.2,0,218,0,0,0,0,0,0,1
1,61,1,61,0,-3.64168,-3.99334,0.16,0.2,0,218,-3.64168,-3.99334,0.16,0.2,0,218,-3.64168,-3.99334,0.16,0.2,0,218,-3.64168,-3.99334,0.16,0.2,0,218,-3.64168,-3.99334,0.16,0.2,0,218,-3.64168,-3.99334,0.16,0.2,0,218,0,0,0,0,0,0,1
1,62,1,62,0,-3.56263,-4.1244,0.16,0.2,0,218,-3.56263,-4.1244,0.16,0.2,0,218,-3.56263,-4.1244,0.16,0.2,0,218,-3.56263,-4.1244,0.16,0.2,0,218,-3.56263,-4.1244,0.16,0.2,0,218,-3.56263,-4.1244,0.16,0.2,0,218,0,0,0,0,0,0,1
1,63,1,63,0,-3.48732,-4.23384,0.16,0.2,0,218,-3.48732,-4.23384,0.16,0.2,0,218,-3.48732,-4.23384,0.16,0.2,0,218,-3.48732,-4.23384,0.16,0.2,0,218,-3.48732,-4.23384,0.16,0.2,0,218,-3.48732,-4.23384,0.16,0.2,0,218,0,0,0,0,0,0,1
1,64,1,64,0,-3.41794,-4.30969,0.16,0.2,0,218,-3.41794,-4.30969,0.16,0.2,0,218,-3.41794,-4.30969,0.16,0.2,0,218,-3.41794,-4.30969,0.16,0.2,0,218,-3.41794,-4.30969,0.16,0.2,0,218,-3.41794,-4.30969,0.16,0.2,0,218,0,0,0,0,0,0,1
1,65,1,65,0,-3.35253,-4.36175,0.16,0.2,0,218,-3.35253,-4.36175,0.16,0.2,0,218,-3.35253,-4.36175,0.16,0.2,0,218,-3.35253,-4.36175,0.16,0.2,0,218,-3.35253,-4.36175,0.16,0.2,0,218,-3.35253,-4.36175,0.16,0.2,0,218,0,0,0,0,0,0,1
1,66,1,66,0,-3.28955,-4.39751,0.16,0.2,0,218,-3.28955,-4.39751,0.16,0.2,0,218,-3.28955,-4.39751,0.16,0.2,0,218,-3.28955,-4.39751,0.16,0.2,0,218,-3.28955,-4.39751,0.16,0.2,0,218,-3.28955,-4.39751,0.16,0.2,0,218,0,0,0,0,0,0,1
1,67,1,67,0,-3.22853,-4.41987,0.16,0.2,0,218,-3.22853,-4.41987,0.16,0.2,0,218,-3.22853,-4.41987,0.16,0.2,0,218,-3.22853,-4.41987,0.16,0.2,0,218,-3.22853,-4.41987,0.16,0.2,0,218,-3.22853,-4.41987,0.16,0.2,0,218,0,0,0,0,0,0,1
1,68,1,68,0,-3.16929,-4.43151,0.16,0.2,0,218,-3.16929,-4.43151,0.16,0.2,0,218,-3.16929,-4.43151,0.16,0.2,0,218,-3.16929,-4.43151,0.16,0.2,0,218,-3.16929,-4.43151,0.16,0.2,0,218,-3.16929,-4.43151,0.16,0.2,0,218,0,0,0,0,0,0,1
1,69,1,69,0,-3.11143,-4.43413,0.16,0.2,0,218,-3.11143,-4.43413,0.16,0.2,0,218,-3.11143,-4.43413,0.16,0.2,0,218,-3.11143,-4.43413,0.16,0.2,0,218,-3.11143,-4.43413,0.16,0.2,0,218,-3.11143,-4.43413,0.16,0.2,0,218,0,0,0,0,0,0,1
1,70,1,70,0,-3.05477,-4.42909,0.16,0.2,0,218,-3.05477,-4.42909,0.16,0.2,0,218,-3.05477,-4.42909,0.16,0.2,0,218,-3.05477,-4.42909,0.16,0.2,0,218,-3.05477,-4.42909,0.16,0.2,0,218,-3.05477,-4.42909,0.16,0.2,0,218,0,0,0,0,0,0,1
1,71,1,71,0,-2.99951,-4.41693,0.16,0.2,0,218,-2.99951,-4.41693,0.16,0.2,0,218,-2.99951,-4.41693,0.16,0.2,0,218,-2.99951,-4.41693,0.16,0.2,0,218,-2.99951,-4.41693,0.16,0.2,0,218,-2.99951,-4.41693,0.16,0.2,0,218,0,0,0,0,0,0,1
1,72,1,72,0,-2.94579,-4.39773,0.16,0.2,0,218,-2.94579,-4.39773,0.16,0.2,0,218,-2.94579,-4.39773,0.16,0.2,0,218,-2.94579,-4.39773,0.16,0.2,0,218,-2.94579,-4.39773,0.16,0.2,0,218,-2.94579,-4.39773,0.16,0.2,0,218,0,0,0,0,0,0,1
1,73,1,73,0,-2.89362,-4.3716,0.16,0.2,0,218,-2.89362,-4.3716,0.16,0.2,0,218,-2.89362,-4.3716,0.16,0.2,0,218,-2.89362,-4.3716,0.16,0.2,0,218,-2.89362,-4.3716,0.16,0.2,0,218,-2.89362,-4.3716,0.16,0.2,0,218,0,0,0,0,0,0,1
1,74,1,74,0,-2.84304,-4.33871,0.16,0.2,0,218,-2.84304,-4.33871,0.16,0.2,0,218,-2.84304,-4.33871,0.16,0.2,0,218,-2.84304,-4.33871,0.16,0.2,0,218,-2.84304,-4.33871,0.16,0.2,0,218,-2.84304,-4.33871,0.16,0.2,0,218,0,0,0,0,0,0,1
1,75,1,75,0,-2.79401,-4.29921,0.16,0.2,0,218,-2.79401,-4.29921,0.16,0.2,0,218,-2.79401,-4.29921,0.16,0.2,0,218,-2.79401,-4.29921,0.16,0.2,0,218,-2.79401,-4.29921,0.16,0.2,0,218,-2.79401,-4.29921,0.16,0.2,0,218,0,0,0,0,0,0,1
1,76,1,76,0,-2.74649,-4.25325,0.16,0.2,0,218,-2.74649,-4.25325,0.16,0.2,0,218,-2.74649,-4.25325,0.16,0.2,0,218,-2.74649,-4.25325,0.16,0.2,0,218,-2.74649,-4.25325,0.16,0.2,0,218,-2.74649,-4.25325,0.16,0.2,0,218,0,0,0,0,0,0,1
1,77,1,77,0,-2.70044,-4.20094,0.16,0.2,0,218,-2.70044,-4.20094,0.16,0.2,0,218,-2.70044,-4.20094,0.16,0.2,0,218,-2.70044,-4.20094,0.16,0.2,0,218,-2.70044,-4.20094,0.16,0.2,0,218,-2.70044,-4.20094,0.16,0.2,0,218,0,0,0,0,0,0,1
1,78,1,78,0,-2.65581,-4.14238,0.16,0.2,0,218,-2.65581,-4.14238,0.16,0.2,0,218,-2.65581,-4.14238,0.16,0.2,0,218,-2.65581,-4.14238,0.16,0.2,0,218,-2.65581,-4.14238,0.16,0.2,0,218,-2.65581,-4.14238,0.16,0.2,0,218,0,0,0,0,0,0,1
1,79,1,79,0,-2.61255,-4.07768,0.16,0.2,0,218,-2.61255,-4.07768,0.16,0.2,0,218,-2.61255,-4.07768,0.16,0.2,0,218,-2.61255,-4.07768,0.16,0.2,0,218,-2.61255,-4.07768,0.16,0.2,0,218,-2.61255,-4.07768,0.16,0.2,0,218,0,0,0,0,0,0,1
1,80,1,80,0,-2.57062,-4.0069,0.16,0.2,0,218,-2.57062,-4.0069,0.16,0.2,0,218,-2.57062,-4.0069,0.16,0.2,0,218,-2.57062,-4.0069,0.16,0.2,0,218,-2.57062,-4.0069,0.16,0.2,0,218,-2.57062,-4.0069,0.16,0.2,0,218,0,0,0,0,0,0,1
