vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(Phi_e),avg(V),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(Phi_e),max(V),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(Phi_e),med(V),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(Phi_e),min(V),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(Phi_e),q1(V),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(Phi_e),q3(V),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(Phi_e),std(V),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,52,1,52,0,4.24477,-57.9662,0.24,0.2,0,222,4.24477,-57.9662,0.24,0.2,0,222,4.24477,-57.9662,0.24,0.2,0,222,4.24477,-57.9662,0.24,0.2,0,222,4.24477,-57.9662,0.24,0.2,0,222,4.24477,-57.9662,0.24,0.2,0,222,0,0,0,0,0,0,1
1,53,1,53,0,4.15683,-57.0387,0.24,0.2,0,222,4.15683,-57.0387,0.24,0.2,0,222,4.15683,-57.0387,0.24,0.2,0,222,4.15683,-57.0387,0.24,0.2,0,222,4.15683,-57.0387,0.24,0.2,0,222,4.15683,-57.0387,0.24,0.2,0,222,0,0,0,0,0,0,1
1,54,1,54,0,4.07209,-56.1321,0.24,0.2,0,222,4.07209,-56.1321,0.24,0.2,0,222,4.07209,-56.1321,0.24,0.2,0,222,4.07209,-56.1321,0.24,0.2,0,222,4.07209,-56.1321,0.24,0.2,0,222,4.07209,-56.1321,0.24,0.2,0,222,0,0,0,0,0,0,1
1,55,1,55,0,3.99032,-55.2454,0.24,0.2,0,222,3.99032,-55.2454,0.24,0.2,0,222,3.99032,-55.2454,0.24,0.2,0,222,3.99032,-55.2454,0.24,0.2,0,222,3.99032,-55.2454,0.24,0.2,0,222,3.99032,-55.2454,0.24,0.2,0,222,0,0,0,0,0,0,1
1,56,1,56,0,3.91129,-54.3773,0.24,0.2,0,222,3.91129,-54.3773,0.24,0.2,0,222,3.91129,-54.3773,0.24,0.2,0,222,3.91129,-54.3773,0.24,0.2,0,222,3.91129,-54.3773,0.24,0.2,0,222,3.91129,-54.3773,0.24,0.2,0,222,0,0,0,0,0,0,1
1,57,1,57,0,3.83485,-53.527,0.24,0.2,0,222,3.83485,-53.527,0.24,0.2,0,222,3.83485,-53.527,0.24,0.2,0,222,3.83485,-53.527,0.24,0.2,0,222,3.83485,-53.527,0.24,0.2,0,222,3.83485,-53.527,0.24,0.2,0,222,0,0,0,0,0,0,1
1,58,1,58,0,3.7609,-52.6935,0.24,0.2,0,222,3.7609,-52.6935,0.24,0.2,0,222,3.7609,-52.6935,0.24,0.2,0,222,3.7609,-52.6935,0.24,0.2,0,222,3.7609,-52.6935,0.24,0.2,0,222,3.7609,-52.6935,0.24,0.2,0,222,0,0,0,0,0,0,1
1,59,1,59,0,3.68926,-51.8761,0.24,0.2,0,222,3.68926,-51.8761,0.24,0.2,0,222,3.68926,-51.8761,0.24,0.2,0,222,3.68926,-51.8761,0.24,0.2,0,222,3.68926,-51.8761,0.24,0.2,0,222,3.68926,-51.8761,0.24,0.2,0,222,0,0,0,0,0,0,1
1,60,1,60,0,3.61997,-51.074,0.24,0.2,0,222,3.61997,-51.074,0.24,0.2,0,222,3.61997,-51.074,0.24,0.2,0,222,3.61997,-51.074,0.24,0.2,0,222,3.61997,-51.074,0.24,0.2,0,222,3.61997,-51.074,0.24,0.2,0,222,0,0,0,0,0,0,1
1,61,1,61,0,3.55301,-50.2866,0.24,0.2,0,222,3.55301,-50.2866,0.24,0.2,0,222,3.55301,-50.2866,0.24,0.2,0,222,3.55301,-50.2866,0.24,0.2,0,222,3.55301,-50.2866,0.24,0.2,0,222,3.55301,-50.2866,0.24,0.2,0,222,0,0,0,0,0,0,1
1,62,1,62,0,3.48832,-49.5131,0.24,0.2,0,222,3.48832,-49.5131,0.24,0.2,0,222,3.48832,-49.5131,0.24,0.2,0,222,3.48832,-49.5131,0.24,0.2,0,222,3.48832,-49.5131,0.24,0.2,0,222,3.48832,-49.5131,0.24,0.2,0,222,0,0,0,0,0,0,1
1,63,1,63,0,3.42574,-48.753,0.24,0.2,0,222,3.42574,-48.753,0.24,0.2,0,222,3.42574,-48.753,0.24,0.2,0,222,3.42574,-48.753,0.24,0.2,0,222,3.42574,-48.753,0.24,0.2,0,222,3.42574,-48.753,0.24,0.2,0,222,0,0,0,0,0,0,1
1,64,1,64,0,3.36532,-48.0059,0.24,0.2,0,222,3.36532,-48.0059,0.24,0.2,0,222,3.36532,-48.0059,0.24,0.2,0,222,3.36532,-48.0059,0.24,0.2,0,222,3.36532,-48.0059,0.24,0.2,0,222,3.36532,-48.0059,0.24,0.2,0,222,0,0,0,0,0,0,1
1,65,1,65,0,3.30697,-47.2712,0.24,0.2,0,222,3.30697,-47.2712,0.24,0.2,0,222,3.30697,-47.2712,0.24,0.2,0,222,3.30697,-47.2712,0.24,0.2,0,222,3.30697,-47.2712,0.24,0.2,0,222,3.30697,-47.2712,0.24,0.2,0,222,0,0,0,0,0,0,1
1,66,1,66,0,3.25062,-46.5484,0.24,0.2,0,222,3.25062,-46.5484,0.24,0.2,0,222,3.25062,-46.5484,0.24,0.2,0,222,3.25062,-46.5484,0.24,0.2,0,222,3.25062,-46.5484,0.24,0.2,0,222,3.25062,-46.5484,0.24,0.2,0,222,0,0,0,0,0,0,1
1,67,1,67,0,3.19609,-45.837,0.24,0.2,0,222,3.19609,-45.837,0.24,0.2,0,222,3.19609,-45.837,0.24,0.2,0,222,3.19609,-45.837,0.24,0.2,0,222,3.19609,-45.837,0.24,0.2,0,222,3.19609,-45.837,0.24,0.2,0,222,0,0,0,0,0,0,1
1,68,1,68,0,3.14313,-45.1364,0.24,0.2,0,222,3.14313,-45.1364,0.24,0.2,0,222,3.14313,-45.1364,0.24,0.2,0,222,3.14313,-45.1364,0.24,0.2,0,222,3.14313,-45.1364,0.24,0.2,0,222,3.14313,-45.1364,0.24,0.2,0,222,0,0,0,0,0,0,1
1,69,1,69,0,3.09167,-44.446,0.24,0.2,0,222,3.09167,-44.446,0.24,0.2,0,222,3.09167,-44.446,0.24,0.2,0,222,3.09167,-44.446,0.24,0.2,0,222,3.09167,-44.446,0.24,0.2,0,222,3.09167,-44.446,0.24,0.2,0,222,0,0,0,0,0,0,1
1,70,1,70,0,3.04161,-43.7654,0.24,0.2,0,222,3.04161,-43.7654,0.24,0.2,0,222,3.04161,-43.7654,0.24,0.2,0,222,3.04161,-43.7654,0.24,0.2,0,222,3.04161,-43.7654,0.24,0.2,0,222,3.04161,-43.7654,0.24,0.2,0,222,0,0,0,0,0,0,1
1,71,1,71,0,2.99275,-43.0943,0.24,0.2,0,222,2.99275,-43.0943,0.24,0.2,0,222,2.99275,-43.0943,0.24,0.2,0,222,2.99275,-43.0943,0.24,0.2,0,222,2.99275,-43.0943,0.24,0.2,0,222,2.99275,-43.0943,0.24,0.2,0,222,0,0,0,0,0,0,1
1,72,1,72,0,2.94501,-42.4326,0.24,0.2,0,222,2.94501,-42.4326,0.24,0.2,0,222,2.94501,-42.4326,0.24,0.2,0,222,2.94501,-42.4326,0.24,0.2,0,222,2.94501,-42.4326,0.24,0.2,0,222,2.94501,-42.4326,0.24,0.2,0,222,0,0,0,0,0,0,1
1,73,1,73,0,2.89832,-41.7798,0.24,0.2,0,222,2.89832,-41.7798,0.24,0.2,0,222,2.89832,-41.7798,0.24,0.2,0,222,2.89832,-41.7798,0.24,0.2,0,222,2.89832,-41.7798,0.24,0.2,0,222,2.89832,-41.7798,0.24,0.2,0,222,0,0,0,0,0,0,1
1,74,1,74,0,2.85264,-41.136,0.24,0.2,0,222,2.85264,-41.136,0.24,0.2,0,222,2.85264,-41.136,0.24,0.2,0,222,2.85264,-41.136,0.24,0.2,0,222,2.85264,-41.136,0.24,0.2,0,222,2.85264,-41.136,0.24,0.2,0,222,0,0,0,0,0,0,1
1,75,1,75,0,2.80796,-40.5008,0.24,0.2,0,222,2.80796,-40.5008,0.24,0.2,0,222,2.80796,-40.5008,0.24,0.2,0,222,2.80796,-40.5008,0.24,0.2,0,222,2.80796,-40.5008,0.24,0.2,0,222,2.80796,-40.5008,0.24,0.2,0,222,0,0,0,0,0,0,1
1,76,1,76,0,2.76427,-39.8742,0.24,0.2,0,222,2.76427,-39.8742,0.24,0.2,0,222,2.76427,-39.8742,0.24,0.2,0,222,2.76427,-39.8742,0.24,0.2,0,222,2.76427,-39.8742,0.24,0.2,0,222,2.76427,-39.8742,0.24,0.2,0,222,0,0,0,0,0,0,1
1,77,1,77,0,2.72157,-39.2561,0.24,0.2,0,222,2.72157,-39.2561,0.24,0.2,0,222,2.72157,-39.2561,0.24,0.2,0,222,2.72157,-39.2561,0.24,0.2,0,222,2.72157,-39.2561,0.24,0.2,0,222,2.72157,-39.2561,0.24,0.2,0,222,0,0,0,0,0,0,1
